&Номер КЛАССА&Наименование КЛАССА&Номер БЛОКА&Наименование БЛОКА&КОД&Наименование КОДА 3-х, 4-х и 5-тизначных рубрик 
0&1&Некоторые инфекционные и паразитарные болезни& A00-A09  &Кишечные инфекции&A00&Холера
6556&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O03.5&Самопроизвольный аборт -полный или неуточненный аборт, осложнившийся инфекцией половых путей и тазовых органов
6557&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O03.6&Самопроизвольный аборт -полный или неуточненный аборт, осложнившийся длительным или чрезмерным кровотечением
6558&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O03.7&Самопроизвольный аборт -полный или неуточненный аборт, осложнившийся эмболией
6559&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O03.8&Самопроизвольный аборт -полный или неуточненный аборт с другими или неуточненными осложнениями
6560&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O03.9&Самопроизвольный аборт -полный или неуточненный аборт без осложнений
6561&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O04&Медицинский аборт
6562&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O04.0&Медицинский аборт -неполный аборт,осложнившийся инфекцией половых путей и тазовых органов
6563&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O04.1&Медицинский аборт -неполный аборт,осложнившийся длительным или чрезмерным кровотечением
6564&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O04.2&Медицинский аборт -неполный аборт,осложнившийся эмболией
6565&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O04.3&Медицинский аборт -неполный аборт с др. или неуточненными осложнениями
6566&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O04.4&Медицинский аборт -неполный аборт без осложнений
6567&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O04.5&Медицинский аборт -полный или неуточненный аборт,осложнившийся инфекцией половых путей и тазовых органов
6568&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O04.6&Медицинский аборт -полный или неуточненный аборт,осложнившийся длительным или чрезмерным кровотечением
6569&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O04.7&Медицинский аборт -полный или неуточненный аборт,осложнившийся эмболией
6570&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O04.8&Медицинский аборт -полный или неуточненный аборт с другими или неуточненными осложнениями
6571&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O04.9&Медицинский аборт -полный или неуточненный аборт без осложнений
6572&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O05&Другие виды аборта
6573&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O05.0&Другие виды аборта -неполный аборт,осложнившийся инфекцией половых путей и тазовых органов
6574&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O05.1&Другие виды аборта -неполный аборт,осложнившийся длительным или чрезмерным кровотечением
6575&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O05.2&Другие виды аборта -неполный аборт,осложнившийся эмболией
6576&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O05.3&Другие виды аборта -неполный аборт с др. или неуточненными осложнениями
6577&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O05.4&Другие виды аборта -неполный аборт без осложнений
6578&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O05.5&Другие виды аборта -полный или неуточненный аборт,осложнившийся инфекцией половых путей и тазовых органов
6579&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O05.6&Другие виды аборта -полный или неуточненный аборт осложнившийся длительным или чрезмерным кровотечением
6580&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O05.7&Другие виды аборта -полный или неуточненный аборт,осложнившийся эмболией
6581&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O05.8&Другие виды аборта -полный или неуточненный аборт с другими или неуточненными осложнениями
6582&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O05.9&Другие виды аборта -полный или неуточненный аборт без осложнений
6583&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O06&Аборт неуточненный
6584&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O06.0&Аборт неуточненный -неполный аборт,осложнившийся инфекцией половых путей и тазовых органов
6585&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O06.1&Аборт неуточненный -неполный аборт,осложнившийся длительным или чрезмерным кровотечением
6586&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O06.2&Аборт неуточненный -неполный аборт,осложнившийся эмболией
6587&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O06.3&Аборт неуточненный -неполный аборт с др. или неуточненными осложнениями
6588&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O06.4&Аборт неуточненный -неполный аборт без осложнений
6589&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O06.5&Аборт неуточненный -полный или неуточненный аборт,осложнившийся инфекцией половых путей и тазовых органов
6590&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O06.6&Аборт неуточненный -полный или неуточненный аборт,осложнившийся длительным или чрезмерным кровотечением
6591&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O06.7&Аборт неуточненный -полный или неуточненный аборт,осложнившийся эмболией
6592&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O06.8&Аборт неуточненный -полный или неуточненный аборт с другими или неуточненными осложнениями
6593&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O06.9&Аборт неуточненный -полный или неуточненный аборт без осложнений
6594&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O07&Неудачная попытка аборта
6595&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O07.0&Неудачный медицинский аборт, осложнившийся инфекцией половых путей и тазовых органов
6596&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O07.1&Неудачный медицинский аборт, осложнившийся длительным или чрезмерным кровотечением
6597&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O07.2&Неудачный медицинский аборт, осложнившийся эмболией
6598&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O07.3&Неудачный медицинский аборт с другими и неуточненными осложнениями
6599&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O07.4&Неудачный медицинский аборт без осложнений
6600&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O07.5&Другие и неуточненные неудачные попытки аборта, осложнившиеся инфекцией половых путей и тазовых органов
6601&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O07.6&Другие и неуточненные неудачные попытки аборта, осложнившиеся длительным или чрезмерным кровотечением
6602&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O07.7&Другие и неуточненные попытки аборта, осложнившиеся эмболией
6603&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O07.8&Другие и неуточненные неудачные попытки аборта с другими и неуточненными осложнениями
6604&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O07.9&Другие и неуточненные неудачные попытки аборта без осложнений
6605&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O08&Осложнения, вызванные абортом, внематочной и молярной беременностью
6606&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O08.0&Инфекция половых путей и тазовых органов, вызванная абортом, внематочной и молярной беременностью
6607&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O08.1&Длительное или массивное кровотечение, вызванное абортом, внематочной и молярной беременностью
6608&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O08.2&Эмболия, вызванная абортом, внематочной и молярной беременностью
6609&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O08.3&Шок, вызванный абортом, внематочной и молярной беременностью
6610&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O08.4&Почечная недостаточность, вызванная абортом, внематочной и молярной беременностью
6611&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O08.5&Нарушения обмена веществ, вызванные абортом, внематочной и молярной беременностью
6612&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O08.6&Повреждения тазовых органов и тканей, вызванные абортом, внематочной и молярной беременностью
6613&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O08.7&Другие венозные осложнения, вызванные абортом, внематочной и молярной беременностью
6614&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O08.8&Другие осложнения, вызванные абортом, внематочной и молярной беременностью
6615&15&Беременность, роды и послеродовой период& O00-O08  &Беременность с абортивным исходом&O08.9&Осложнение, вызванное абортом, внематочной и молярной беременностью, неуточненное
6616&15&Беременность, роды и послеродовой период& O10-O16  &Отеки, протеинурия и гипертензивные расстройства во время беременности, родов и послеродовом периоде&O10&Существовавшая ранее гипертензия, осложняющая беременность, роды и послеродовой период
6617&15&Беременность, роды и послеродовой период& O10-O16  &Отеки, протеинурия и гипертензивные расстройства во время беременности, родов и послеродовом периоде&O10.0&Существовавшая ранее эссенциальная гипертензия, осложняющая беременность, роды и послеродовой период
6618&15&Беременность, роды и послеродовой период& O10-O16  &Отеки, протеинурия и гипертензивные расстройства во время беременности, родов и послеродовом периоде&O10.1&Существовавшая ранее кардиоваскулярная гипертензия, осложняющая беременность, роды и послеродовой период
6619&15&Беременность, роды и послеродовой период& O10-O16  &Отеки, протеинурия и гипертензивные расстройства во время беременности, родов и послеродовом периоде&O10.2&Существовавшая ранее почечная гипертензия, осложняющая беременность, роды и послеродовой период
6620&15&Беременность, роды и послеродовой период& O10-O16  &Отеки, протеинурия и гипертензивные расстройства во время беременности, родов и послеродовом периоде&O10.3&Существовавшая ранее кардиоваскулярная и почечная гипертензия, осложняющая беременность, роды и послеродовой период
6621&15&Беременность, роды и послеродовой период& O10-O16  &Отеки, протеинурия и гипертензивные расстройства во время беременности, родов и послеродовом периоде&O10.4&Существовавшая ранее вторичная гипертензия, осложняющая беременность, роды и послеродовой период
6622&15&Беременность, роды и послеродовой период& O10-O16  &Отеки, протеинурия и гипертензивные расстройства во время беременности, родов и послеродовом периоде&O10.9&Существовавшая ранее гипертензия, осложняющая беременность, роды и послеродовой период, неуточненная
6623&15&Беременность, роды и послеродовой период& O10-O16  &Отеки, протеинурия и гипертензивные расстройства во время беременности, родов и послеродовом периоде&O11&Существовавшая ранее гипертензия с присоединившейся протеинурией
6624&15&Беременность, роды и послеродовой период& O10-O16  &Отеки, протеинурия и гипертензивные расстройства во время беременности, родов и послеродовом периоде&O12&Вызванные беременностью отеки и протеинурия без гипертензии
6625&15&Беременность, роды и послеродовой период& O10-O16  &Отеки, протеинурия и гипертензивные расстройства во время беременности, родов и послеродовом периоде&O12.0&Вызванные беременностью отеки
6626&15&Беременность, роды и послеродовой период& O10-O16  &Отеки, протеинурия и гипертензивные расстройства во время беременности, родов и послеродовом периоде&O12.1&Вызванная беременностью протеинурия
6627&15&Беременность, роды и послеродовой период& O10-O16  &Отеки, протеинурия и гипертензивные расстройства во время беременности, родов и послеродовом периоде&O12.2&Вызванные беременностью отеки с протеинурией
6628&15&Беременность, роды и послеродовой период& O10-O16  &Отеки, протеинурия и гипертензивные расстройства во время беременности, родов и послеродовом периоде&O13&Вызванная беременностью гипертензия без значительной протеинурии
6629&15&Беременность, роды и послеродовой период& O10-O16  &Отеки, протеинурия и гипертензивные расстройства во время беременности, родов и послеродовом периоде&O14&Вызванная беременностью гипертензия со значительной протеинурией
6630&15&Беременность, роды и послеродовой период& O10-O16  &Отеки, протеинурия и гипертензивные расстройства во время беременности, родов и послеродовом периоде&O14.0&Преэклампсия  нефропатия   средней тяжести
6631&15&Беременность, роды и послеродовой период& O10-O16  &Отеки, протеинурия и гипертензивные расстройства во время беременности, родов и послеродовом периоде&O14.1&Тяжелая преэклампсия
6632&15&Беременность, роды и послеродовой период& O10-O16  &Отеки, протеинурия и гипертензивные расстройства во время беременности, родов и послеродовом периоде&O14.9&Преэклампсия  нефропатия   неуточненная
6633&15&Беременность, роды и послеродовой период& O10-O16  &Отеки, протеинурия и гипертензивные расстройства во время беременности, родов и послеродовом периоде&O15&Эклампсия
6634&15&Беременность, роды и послеродовой период& O10-O16  &Отеки, протеинурия и гипертензивные расстройства во время беременности, родов и послеродовом периоде&O15.0&Эклампсия во время беременности
6635&15&Беременность, роды и послеродовой период& O10-O16  &Отеки, протеинурия и гипертензивные расстройства во время беременности, родов и послеродовом периоде&O15.1&Эклампсия в родах
6636&15&Беременность, роды и послеродовой период& O10-O16  &Отеки, протеинурия и гипертензивные расстройства во время беременности, родов и послеродовом периоде&O15.2&Эклампсия в послеродовом периоде
6637&15&Беременность, роды и послеродовой период& O10-O16  &Отеки, протеинурия и гипертензивные расстройства во время беременности, родов и послеродовом периоде&O15.9&Эклампсия неуточненная по срокам
6638&15&Беременность, роды и послеродовой период& O10-O16  &Отеки, протеинурия и гипертензивные расстройства во время беременности, родов и послеродовом периоде&O16&Гипертензия у матери неуточненная
6639&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O20&Кровотечение в ранние сроки беременности
6640&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O20.0&Угрожающий аборт
6641&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O20.8&Другие кровотечения в ранние сроки беременности
6642&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O20.9&Кровотечение в ранние сроки беременности неуточненное
6643&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O21&Чрезмерная рвота беременных
6644&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O21.0&Рвота беременных легкая или умеренная
6645&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O21.1&Чрезмерная или тяжелая рвота беременных с нарушениями обмена веществ
6646&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O21.2&Поздняя рвота беременных
6647&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O21.8&Другие формы рвоты, осложняющей беременность
6648&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O21.9&Рвота беременных неуточненная
6649&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O22&Венозные осложнения во время беременности
6650&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O22.0&Варикозное расширение вен нижних конечностей во время беременности
6651&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O22.1&Варикозное расширение вен половых органов во время беременности
6652&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O22.2&Поверхностный тромбофлебит во время беременности
6653&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O22.3&Глубокий тромбофлебит во время беременности
6654&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O22.4&Геморрой во время беременности
6655&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O22.5&Тромбоз церебральных вен во время беременности
6656&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O22.8&Другие венозные осложнения во время беременности
6657&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O22.9&Венозное осложнение во время беременности неуточненное
6658&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O23&Инфекции мочеполовых путей при беременности
6659&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O23.0&Инфекции почек при беременности
6660&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O23.1&Инфекции мочевого пузыря при беременности
6661&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O23.2&Инфекции уретры при беременности
6662&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O23.3&Инфекции других отделов мочевых путей при беременности
6663&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O23.4&Инфекция мочевых путей при беременности неуточненная
6664&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O23.5&Инфекции половых путей при беременности
6665&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O23.9&Другая и неуточненная инфекция мочеполовых путей при беременности
6666&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O24&Сахарный диабет при беременности
6667&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O24.0&Существовавший ранее сахарный диабет инсулинозависимый
6668&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O24.1&Существовавший ранее сахарный диабет инсулиннезависимый
6669&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O24.2&Существовавший ранее сахарный диабет, связанный с недостаточностью питания
6670&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O24.3&Существовавший ранее сахарный диабет неуточненный
6671&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O24.4&Сахарный диабет, развившийся во время беременности
6672&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O24.9&Сахарный диабет при беременности неуточненный
6673&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O25&Недостаточность питания при беременности
6674&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O26&Медицинская помощь матери в связи с другими состояниями, связанными преимущественно с беременностью
6675&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O26.0&Чрезмерное увеличение массы тела во время беременности
6676&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O26.1&Недостаточное увеличение массы тела во время беременности
6677&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O26.2&Медицинская помощь женщине с привычным невынашиванием беременности
6678&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O26.3&Оставшееся внутриматочное противозачаточное средство при беременности
6679&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O26.4&Герпес беременных
6680&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O26.5&Гипотензивный синдром у матери
6681&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O26.6&Поражения печени во время беременности, родов и послеродовом периоде
6682&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O26.7&Подвывих лонного сочленения во время беременности, родов и послеродовом периоде
6683&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O26.8&Другие уточненные состояния, связанные с беременностью
6684&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O26.9&Состояние, связанные с беременностью неуточненное
6685&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O28&Отклонения от нормы, выявленные при антенатальном обследовании матери
6686&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O28.0&Гематологические отклонения, выявленные при антенатальном обследовании матери
6687&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O28.1&Биохимические отклонения, выявленные при антенатальном обследовании матери
6688&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O28.2&Цитологические изменения,, выявленные при антенатальном обследовании матери
6689&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O28.3&Патологические изменения, выявленные при ультразвуковом антенатальном обследовании матери
6690&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O28.4&Патологические изменения, выявленные при рентгенологическом антенатальном обследовании матери
6691&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O28.5&Хромосомные и генетические аномалии, выявленные при антенатальном обследовании матери
6692&15&Беременность, роды и послеродовой период& O20-O29  &Другие болезни матери, связанные преимущественно с беременностью&O28.8&Другие отклонения от нормы, выявленные при антенатальном обследовании матери
